Time;20230815_CLBGA_PER2_1;20230815_CLBGA_PER2_2;20230815_CLBGA_PER2_3;20230815_IMR5_PER2_1;20230815_IMR5_PER2_2;20230815_IMR5_PER2_3;20230815_NGP_PER2_1;20230815_NGP_PER2_2;20230815_NGP_PER2_3;20230815_SKNBE_PER2_1;20230815_SKNBE_PER2_2;20230815_SKNBE_PER2_3;20230815_SKNSH_PER2_1;20230808_CLBGA_PER2_1;20230808_CLBGA_PER2_2;20230808_CLBGA_PER2_3;20230808_NGP_PER2_1;20230808_NGP_PER2_2;20230808_NGP_PER2_3;20230808_SKNAS_PER2_1;20230808_SKNAS_PER2_2;20230808_SKNBE_PER2_1;20230808_SKNBE_PER2_2;20230808_SKNBE_PER2_3;20230808_SKNSH_PER2_1;20230808_SKNSH_PER2_2;20230808_SKNSH_PER2_3;20220705_GIMEN_PER2_1;20220705_GIMEN_PER2_2;20220705_GIMEN_PER2_3;20220705_Kelly_PER2_1;20220705_Kelly_PER2_2;20220705_Kelly_PER2_3;20220705_SY5Y_PER2_1;20220705_SY5Y_PER2_2;20220628_Kelly_PER2_1;20220628_Kelly_PER2_2;20220628_Kelly_PER2_3;20210601_SY5Y_PER2_1;20210601_SY5Y_PER2_2;20210601_SY5Y_PER2_3;20210309_IMR5_PER2_1;20210309_IMR5_PER2_2;20210309_IMR5_PER2_3
121.833;1624.03;1132.35;1142.62;447.186;408.301;580.562;53.4783;1264.4;1228.53;45.5033;22.6517;48.9255;859.292;1097.26;1412.78;892.376;9058.16;7375.28;5554.27;1933.72;3249.22;51.9552;18.5828;65.5321;597.999;718.893;819.28;54.8287;116.157;54.4825;10.488;36.8698;13.0575;14.8951;39.1905;10.7465;42.7987;14.4211;82.2955;38.7185;101.792;200.147;225.512;219.897
122;1626.78;1121.87;1136.03;445.23;409.01;582.627;53.7405;1258.11;1214.31;46.1179;22.172;47.599;854.881;1089.7;1401.41;897.261;9002.18;7339.86;5535.97;1919.61;3247.51;51.5425;18.9748;66.2855;603.64;721.163;815.404;54.0871;115.384;52.6323;11.0708;36.6439;13.0577;15.1382;38.9564;10.8722;43.0551;13.381;83.8186;36.8138;103.656;200.669;223.326;220.697
122.167;1611.6;1104.61;1147.26;450.116;409.734;578.618;53.3854;1246.92;1203.92;45.5152;22.8401;49.9985;847.375;1079.49;1401.88;891.808;9000.67;7300.55;5458.23;1915.84;3219.43;52.8409;18.7786;66.1055;600.711;711.712;808.367;54.3328;114.946;53.8286;10.2397;36.774;13.8008;15.0384;37.1796;10.6883;42.6374;14.4141;82.8233;37.5857;104.752;202.17;219.649;222.001
122.333;1618.3;1100.12;1145.45;442.325;404.626;576.921;54.2942;1227.73;1198.66;45.8341;22.458;46.9879;842.894;1080.54;1389.09;901.429;8973.78;7259.03;5392.45;1926.63;3189.32;50.7583;17.7905;64.981;602.669;716.038;809.72;54.7042;114.758;52.3564;10.7298;37.1176;13.756;15.1089;37.3267;10.9007;42.6348;14.1586;81.3243;38.4051;106.982;198.453;220.335;222.06
122.5;1607.44;1090.93;1142.79;447.219;408.987;585.323;53.2834;1216.67;1180.58;47.1598;22.9145;48.4215;836.628;1073.86;1392.1;893.524;8909.94;7235.03;5367.78;1908.09;3189.17;50.037;18.3348;66.5902;598.006;713.221;811.394;52.8734;116.614;52.1677;10.8464;37.7503;14.4817;14.767;37.4634;11.1153;45.4178;14.2448;85.002;36.4197;104.421;202.516;216.567;225.476
122.667;1606.92;1088.29;1128.35;448.633;402.089;576.058;53.0039;1201.62;1178.86;46.7536;22.7471;50.6522;842.048;1066.09;1379.65;887.505;8884.15;7186.5;5297.33;1900;3158.99;51.3484;18.3158;64.4617;597.614;712.741;808.623;53.6514;113.354;51.4184;10.7724;37.0546;14.872;15.3432;37.1785;10.9925;43.1579;14.2847;84.1237;38.1809;104.423;202.294;220.133;223.458
122.833;1591.46;1083.71;1133.72;447.452;405.203;577.861;52.7232;1204.07;1160.31;46.3329;23.3955;49.7688;842.535;1047.52;1372.71;886.136;8852.74;7155.91;5281.07;1902.54;3125.03;50.6566;18.5295;65.2688;590.028;716.727;806.892;51.4651;113.295;50.0087;10.6228;38.0977;14.3246;15.6975;38.1211;10.1788;42.6936;13.9329;84.4416;39.1026;104.077;200.656;218.282;221.009
123;1597.37;1088.69;1136.73;445.392;409.242;575.351;52.2854;1178.42;1148.78;45.3301;23.1076;48.778;833.558;1060.35;1377.61;894.361;8827.93;7120.65;5266.66;1882.84;3120.78;50.6726;18.2314;64.6903;595.239;704.634;808.245;50.584;113.233;50.9733;10.7555;36.6547;14.7421;14.1706;36.844;10.9565;43.4739;13.9833;83.9547;38.9865;102.967;200.017;220.575;221.052
123.167;1587.38;1089.53;1136.77;447.848;403.834;579.627;52.6209;1167.9;1148.89;43.9833;22.5601;47.3477;832.644;1083.46;1380.68;877.788;8831.05;7093.53;5265.28;1883.11;3103.49;51.6145;18.8088;62.9537;590.482;711.878;802.607;50.0619;110.931;49.5724;10.9591;36.1822;14.3873;14.8091;37.5554;11.6056;41.4494;13.9536;84.6547;37.9347;104.968;202.189;216.513;215.327
123.333;1581.19;1092.19;1134.75;441.862;404.277;573.093;51.013;1147.23;1139.27;46.2546;22.3472;49.7836;825.868;1060.9;1376.78;868.396;8770.47;7056.51;5264.11;1882.57;3104.55;51.0243;19.1446;66.1705;587.355;706.809;798.835;52.6247;111.159;47.5036;11.0083;37.925;15.3642;15.1637;38.3057;10.8992;43.6757;14.5793;85.1055;38.7191;101.97;198.883;212.914;217.129
123.5;1582.02;1091.14;1122.45;438.599;402.751;571.014;51.3374;1140.76;1125.32;47.5514;22.8054;48.0446;829.518;1055.16;1376.76;875.885;8758.45;7034.62;5247.28;1867.89;3081.12;51.6224;18.9106;65.6946;591.308;704.231;800.27;49.995;112.557;49.0574;11.0458;38.6285;14.2693;15.6124;38.1536;10.8995;42.8161;13.2491;85.4213;39.75;101.084;199.092;209.861;214.622
123.667;1569.08;1084.39;1121.84;440.321;399.762;577.531;50.3075;1125.36;1112.86;46.9456;22.1365;49.9659;826.434;1046.35;1371.1;872.715;8735.49;6997.52;5213.76;1855.71;3054.19;51.0019;18.5951;64.5976;586.321;713.827;799.222;49.8063;108.817;47.7329;10.7854;36.9768;13.6303;15.7433;36.8212;10.9703;44.2595;13.716;84.5405;38.5431;104.797;201.484;211.442;216.392
123.833;1558.92;1077.61;1119.16;443.744;405.607;574.572;52.207;1116.23;1107.62;44.8318;22.4905;50.0182;824.514;1043.64;1368.08;871.046;8696.63;6977.24;5159.05;1852.57;3045.28;53.7143;19.0364;64.8196;582.808;712.721;790.714;47.4764;107.604;46.7276;11.3746;35.7981;14.3667;15.2422;37.7146;11.3185;43.1958;13.0057;82.937;41.0114;102.905;201.066;210.688;215.581
124;1556.23;1075.61;1106.12;444.07;405.642;577.84;52.5843;1100.4;1092.28;44.9637;21.6592;49.1673;818.624;1029.94;1356.28;859.892;8649.81;6938.95;5123.09;1843.78;3012.96;52.3759;18.7635;64.3533;584.363;708.505;796.16;48.4981;110.017;47.3029;10.4723;36.3304;13.5928;14.6902;35.9478;11.4929;41.2563;13.9397;83.1988;38.1354;105.145;199.507;206.622;211.026
124.167;1565.02;1074.78;1096.45;442.444;406.986;572.501;51.7672;1089.21;1080.72;46.198;21.8976;46.72;820.451;1024.31;1344.26;854.196;8657.03;6934.55;5081.02;1848.02;2998.52;49.3544;18.4185;64.5873;583.26;705.06;794.017;48.2157;106.973;46.7306;11.0359;37.5027;13.7635;15.1487;36.6184;9.89315;43.7955;14.9385;83.3693;40.0721;105.37;197.081;211.736;209.591
124.333;1557.6;1078.66;1105.49;442.763;402.611;576.082;52.2872;1091.14;1074.54;46.0452;23.0389;47.9305;815.003;1034.67;1357.8;850.876;8609.41;6881.29;5018.02;1840.04;2987.62;50.2957;18.9373;65.6853;581.423;701.317;787.391;46.9963;106.81;46.2474;11.2766;37.3608;14.4028;14.6066;35.3136;10.6704;43.8977;14.1922;83.9809;38.2421;106.607;199.89;206.213;208.284
124.5;1539.97;1085.93;1096.29;444.711;403.02;573.088;50.8558;1073.14;1065.9;46.5103;21.6751;47.7595;810.191;1025.1;1347.84;849.555;8602.07;6859.32;4930.51;1821.42;2974.98;51.876;18.3583;64.4024;584.883;704.23;779.064;46.6069;108.024;45.3235;11.2308;36.2097;14.3073;15.0653;38.7784;10.801;43.7716;13.3356;81.0285;38.8669;103.637;199.124;208.255;208.164
124.667;1547.88;1078.83;1090.84;438.3;404.664;575.352;50.5068;1056.77;1042.53;46.0733;22.7992;47.0745;808.255;1010.44;1337.47;850.518;8556.07;6821.9;4855.04;1811.73;2941.54;52.2244;17.4774;64.025;580.782;695.839;787.03;46.7229;104.691;44.6495;10.6972;37.2343;14.4458;14.2039;37.8647;10.5852;42.1943;13.5992;80.9319;39.791;103.018;198.117;206.385;208.042
124.833;1540.02;1077.26;1083.12;440.63;402.116;571.81;49.3937;1039.31;1034.89;45.0133;23.3825;48.1477;805.324;998.289;1340.94;845.986;8541.27;6817.48;4836.23;1814.07;2949.64;51.1631;18.268;65.4185;580.427;697.465;785.083;47.28;106.374;44.6709;10.9592;35.9645;14.7736;14.8947;37.5878;11.1777;43.5894;15.0386;83.1929;38.502;104.373;199.576;204.559;205.096
125;1529.26;1068.34;1080.66;445.255;404.363;570.471;50.9395;1028.51;1028.3;46.6861;22.5656;45.351;810.987;1011.38;1340.07;839.22;8501.95;6786.77;4803.21;1799.18;2933.08;50.2337;19.1565;63.3255;578.297;698.999;784.12;45.6699;102.403;44.1001;10.7634;37.0141;14.2252;15.3227;37.8504;10.7902;44.3066;14.4051;83.3081;38.4554;104.661;198.487;201.912;209.323
125.167;1528.49;1065.69;1074.42;441.403;397.232;568.053;49.9275;1018.69;1018.59;45.1788;22.3012;45.2949;800.628;1027.98;1331.79;829.217;8488.72;6757.57;4763.15;1807.93;2917.91;50.8148;18.1771;66.3419;575.396;696.652;783.655;45.0932;101.921;44.5171;10.6412;36.3799;14.5535;15.4403;38.1033;10.5873;43.1592;14.4465;82.8937;38.3196;104.761;197.56;205.256;207.654
125.333;1524.65;1050.65;1081.5;446.189;401.963;566.568;51.0919;998.376;1006.14;46.2906;22.4625;46.7701;799.974;1001.64;1317.73;831.259;8478.15;6738.12;4713.02;1803.45;2913.37;52.3498;19.6841;66.7141;569.665;693.048;782.559;45.21;102.491;42.9171;10.724;37.5669;13.7819;15.6426;37.4093;10.3953;44.1782;14.1339;85.1628;38.0397;104.328;196.243;202.489;207.661
125.5;1531.96;1040.63;1085.79;438.726;403.079;568.695;48.8958;985.54;999.144;45.9882;21.7943;46.8879;790.316;986.507;1313.74;829.028;8409.01;6709.01;4724.93;1790;2894.17;51.0054;17.7981;67.9347;573.792;690.153;784.469;44.9121;103.678;43.6022;10.9459;36.7214;13.6269;14.446;38.1643;10.8774;42.9704;14.0638;87.2515;39.0756;100.728;196.43;201.953;208.892
125.667;1525.8;1026.9;1063.99;440.95;401.951;568.897;50.2113;965.448;992.711;47.3857;22.2161;47.9367;801.371;980.021;1302.34;823.788;8398.75;6682.21;4706.84;1782.56;2864.98;51.6578;18.3093;69.1141;569.792;693.349;778.458;43.5829;99.5942;42.2421;11.121;37.1097;14.3873;14.1672;38.8498;10.356;44.3682;13.9656;83.9534;39.2908;104.291;195.393;201.576;208.57
125.833;1510.39;1020.17;1073.28;436.662;402.915;564.513;48.6726;948.739;974.984;44.2303;21.4275;47.3212;794.875;977.521;1303.2;824.95;8373.5;6641.16;4654.46;1794.79;2873.47;51.5109;18.4876;65.6187;563.312;698.231;779.314;43.1435;99.5164;42.5379;10.4074;36.4239;14.7495;15.2643;38.1376;10.6116;43.1747;14.1444;82.8599;38.0678;102.985;196.64;200.037;208.264
126;1509.05;1028.24;1066.89;440.216;396.547;570.649;49.3309;935.997;969.358;46.4235;23.2359;48.8194;786.672;976.042;1297.34;818.433;8365.67;6618.24;4608.51;1772.26;2840.81;51.816;18.6299;65.3655;572.772;691.19;772.334;42.1576;100.397;41.2934;11.189;36.4972;14.3164;14.7476;36.9367;11.2676;43.6062;13.4968;85.076;38.5318;104.274;196.274;199.72;207.814
126.167;1510.26;1029.92;1068.02;437.326;403.621;570.184;51.576;914.233;953.324;46.6704;22.0854;49.5329;793.768;958.176;1297.86;817.749;8328.04;6596.33;4609.98;1769.6;2845.42;51.3137;18.3228;63.8264;569.443;691.83;770.369;43.7055;99.3369;40.9838;11.0574;36.9229;14.7169;14.7906;39.8108;10.989;43.7941;14.687;84.4598;39.3646;104.384;193.293;198.625;208.613
126.333;1499.31;1027.23;1061.4;439.645;401.635;566.197;52.5148;902.959;949.951;46.0072;21.7167;49.0105;792.383;972.52;1296.81;807.85;8294.91;6580.69;4544.3;1766.57;2829.36;50.8745;17.9691;67.3202;562.285;693.11;774.828;42.1623;99.676;41.1674;11.4488;36.3513;13.5965;14.3238;37.6986;10.771;44.3247;13.9365;85.1676;37.6768;102.081;196.885;197.941;206.844
126.5;1496.93;1034.78;1066.93;439.012;399.913;568.205;51.5066;881.735;934.01;46.7436;21.7946;48.2538;791.731;997.781;1297.14;804.111;8292.08;6554.67;4563.36;1757.58;2795.05;51.9695;18.5196;64.7225;560.958;690.597;771.877;41.2245;100.398;39.0358;11.1742;37.5815;14.4244;14.4535;37.66;10.3579;42.6644;13.7817;85.3018;38.7356;105.14;195.284;196.032;206.817
126.667;1492.33;1027.27;1066.02;432.23;400.116;566.944;51.3977;870.739;933.417;46.1456;23.0949;48.1203;786.179;954.363;1284.89;805.542;8243.46;6560.65;4500.36;1764.14;2799.66;50.795;18.1204;68.1914;562.096;688.746;769.435;40.2849;96.4151;38.8719;11.0177;36.7668;14.7237;14.9054;37.2191;10.1674;43.8852;14.4049;85.7777;37.9936;105.533;195.576;191.087;207.752
126.833;1488.88;1026.52;1055.7;439.66;402.611;566.686;48.2638;841.833;912.003;46.997;22.0423;47.3308;781.92;940.445;1284.21;792.65;8248.58;6525.67;4438.68;1746.3;2784.82;51.2526;17.9283;62.1887;565.646;685.502;761.598;41.4735;97.8386;38.6366;10.8826;35.6989;14.1841;15.5183;37.738;10.6685;41.8322;13.6655;85.0043;38.879;104.187;196.61;193.712;208.933
127;1481.07;1016.44;1057.89;438.553;405.059;569.679;48.9654;818.481;907.547;44.3195;21.6075;48.0442;779.364;979.422;1267.77;788.018;8168.47;6496.79;4403.05;1744.41;2769.4;51.2534;18.0716;65.835;558.123;686.679;767.304;40.6435;99.301;38.9008;10.4858;36.4092;14.0246;14.8679;37.6113;10.4686;43.3206;13.3479;86.62;38.7415;104.721;191.402;192.964;207.068
127.167;1474.77;1017.68;1049.49;435.438;401.748;562.807;48.7305;794.906;902.612;45.6548;21.7436;47.1332;780.267;957.024;1263.72;782.04;8156.65;6469.68;4348.56;1740.26;2777.85;52.0407;18.4597;64.6158;559.178;681.036;768.161;40.6195;95.9678;37.75;10.0518;36.8127;14.8813;14.2409;37.1022;10.8148;43.1922;14.1656;85.9144;38.0469;103.667;193.446;192.555;208.175
127.333;1460.44;1009.41;1037.74;436.473;396.549;568.706;50.0937;769.177;891.469;45.9987;22.8543;47.9601;778.082;943.657;1271.05;785.293;8152.41;6457.81;4345.81;1743.57;2749.54;50.985;18.424;63.7313;565.688;685.786;758.415;38.3707;95.6282;39.9695;11.13;36.9303;13.6189;15.8309;38.0727;10.5366;41.6312;13.4934;84.9251;40.1124;103.29;192.534;188.736;205.275
127.5;1461.01;1010.55;1048.02;437.541;401.531;565.666;49.7003;751.569;875.154;46.3695;21.7376;48.1547;770.826;935.737;1264.8;778.055;8118.25;6438.33;4315.63;1733.99;2744.17;50.3013;19.2218;64.4594;551.15;685.113;753.007;39.3727;94.5897;38.5374;10.3403;36.8525;14.6182;14.792;37.4157;11.1917;43.7728;13.9593;85.2947;39.0252;104.812;193.588;188.232;206.277
127.667;1459.52;1012.47;1050.27;437.754;398.137;568.849;49.2317;724.546;868.876;44.9575;21.5761;47.5679;776.151;938.569;1256.15;771.057;8101.52;6424.25;4282.59;1733.99;2732.96;52.3094;18.9703;64.0159;556.788;684.344;756.51;39.3912;96.4245;37.5463;11.1913;35.7158;14.1434;15.4391;39.0597;10.1399;42.606;13.8147;86.695;38.23;101.306;193.857;186.773;206.587
127.833;1459.73;1014.97;1040.06;439.892;400.551;573.504;49.8757;690.331;847.919;45.1328;22.6853;47.6998;766.022;951.687;1246.08;772.29;8063.99;6393.94;4251.04;1729.7;2710.3;52.0244;18.3178;64.3738;549.576;684.159;756.41;37.3615;94.102;35.8342;10.8029;37.2895;14.6307;14.5791;37.0899;11.0713;42.2468;14.3465;86.5246;38.9457;104.956;194.578;185.703;201.839
128;1447.59;1006.28;1029.72;438.788;403.028;564.61;51.0512;661.164;836.865;46.4293;21.8231;47.7344;772.048;925.22;1242.64;761.26;8025.47;6393.4;4230.09;1714.72;2709.24;50.4957;18.6748;67.4874;551.52;683.404;753.089;38.097;93.6945;36.455;10.5253;35.0867;13.6493;14.7513;36.63;11.1911;43.6158;13.839;85.7538;38.3568;107.07;194.027;184.601;200.225
128.167;1451.14;1002.1;1028.42;434.435;401.817;572.263;50.1778;633.864;830.959;46.5673;22.3173;48.9037;768.496;919.11;1245.24;759.908;8014.57;6364.55;4157.85;1712.56;2704.56;51.6152;18.7603;65.1906;547.478;681.619;751.681;38.0811;89.8367;34.7985;11.2486;36.8429;14.5208;15.078;38.3801;10.7058;42.8097;13.9432;84.4299;38.7997;103.011;195.028;180.825;196.642
128.333;1440.36;993.552;1027.1;438.557;399.89;560.196;50.5337;601.568;812.816;45.104;23.4492;47.5146;759.995;910.432;1238.21;764.199;8000.38;6312.85;4132.61;1718.83;2687.14;50.4166;17.4308;65.4269;544.499;684.146;752.828;36.47;89.746;34.4535;11.6207;37.1901;14.1125;14.877;38.7456;11.1831;43.8727;14.3563;85.8035;38.8308;104.783;193.476;180.389;200.533
128.5;1441.36;996.967;1020.4;435.239;401.456;569.395;49.2491;573.608;805.021;46.4242;22.1142;47.1208;767.464;921.732;1233.56;751.731;7968.39;6310.01;4115.89;1708.06;2671.41;51.6836;18.9965;65.7593;546.269;681.149;747.953;36.9837;89.8897;36.3071;11.3797;35.9184;14.0149;14.5059;38.8642;11.1926;43.2199;13.9403;86.7033;37.2833;104.249;192.406;180.392;198.774
128.667;1439.43;991.482;1030.52;434.989;397.444;560.792;49.3913;542.139;783.683;45.0198;22.0694;47.0113;767.875;904.437;1223.9;742.4;7927.06;6288.5;4093.66;1700.67;2670.11;50.3785;19.3421;65.912;545.113;674.797;746.279;36.1851;92.619;33.69;11.3641;36.5168;13.8549;14.8639;35.9053;11.3489;43.8219;13.9805;83.923;38.5696;102.936;190.982;181.977;195.413
128.833;1435.54;986.493;1024.38;436.43;401.346;559.701;48.3616;515.537;775.395;45.8311;21.7294;47.6446;758.354;887.941;1230.07;745.427;7927.76;6261.47;4065.33;1697.12;2653.07;51.0786;18.6795;63.9607;543.752;679.518;753.731;35.9064;92.5014;33.9885;11.3322;36.5841;13.6126;15.2364;37.9904;10.8453;43.9422;14.2348;85.302;38.9715;102.958;196.768;180.797;192.598
129;1428.48;984.634;1025.85;439.595;395.673;562.161;50.3328;487.769;756.595;46.2876;22.4765;48.1158;762.44;913.718;1234.69;741.379;7892.32;6270.79;4026.4;1694.53;2649.09;49.9253;18.2482;63.5374;546.418;673.725;749.177;34.1734;87.5455;33.8998;10.9206;37.3848;14.1048;15.0131;38.1984;11.3067;42.8716;13.9543;86.0945;39.6414;106.543;191.909;180.717;191.796
129.167;1420.23;984.991;1018.37;431.654;397.006;569.766;47.4461;458.289;746.41;45.6932;21.9217;47.7233;760.498;913.374;1225.06;737.83;7875.77;6242.68;3968.79;1693.77;2631.74;50.6487;18.6475;64.1734;545.556;673.121;752.125;36.0743;88.5758;32.6469;10.9114;37.0248;14.1514;15.372;36.8488;10.8993;41.9899;14.1251;88.935;36.6574;104.647;189.949;178.29;191.243
129.333;1424.25;979.319;1019.64;435.564;402.509;570.527;49.4772;439.26;728.706;45.2892;21.4614;49.6804;759.06;907.164;1227.09;727.172;7858.15;6217.99;3936.71;1689.02;2615.35;51.9367;18.8211;64.3835;541.431;679.224;743.672;34.7164;89.5821;33.1449;11.1076;36.7492;14.5013;15.0229;38.1381;11.1057;44.1002;14.3279;86.9102;37.2496;105.751;187.891;173.377;190.091
129.5;1416.85;973.626;1008.5;433.25;400.247;561.493;51.2902;412.18;705.645;45.545;21.1315;48.4496;762.197;903.017;1212.89;728.345;7788.36;6209.63;3902.46;1676.94;2606.56;51.1062;18.1892;62.9948;541.413;672.864;740.824;35.8534;87.9986;32.7947;11.1316;37.628;14.4882;14.9062;38.8929;10.7762;41.9236;13.598;85.0644;39.1603;105.405;189.154;174.112;188.596
129.667;1411.44;979.887;1007.81;436.355;400.177;564.181;48.1639;391.87;682.956;46.1559;21.8095;48.563;757.337;893.128;1213.41;717.241;7793.88;6190.48;3888.96;1680.15;2614.82;51.8815;19.5794;65.8569;541;675.119;747.584;35.2819;89.0619;32.0391;10.8293;36.6799;13.8061;14.7513;36.29;10.5275;43.2535;14.741;86.3009;38.2919;105.858;187.213;173.369;188.195
129.833;1421.79;977.328;996.729;435.017;398.891;564.084;49.0954;368.152;672.206;46.3022;22.8092;47.3915;753.374;887.25;1211.42;719.267;7781.97;6175.77;3862.1;1671.17;2592.88;51.4256;18.0171;66.2761;542.693;669.539;739.543;33.9754;88.4871;32.1471;10.6107;35.631;14.1983;15.0413;37.5816;11.9212;41.9399;13.5643;87.3496;39.5928;103.202;191.967;172.488;187.183
130;1408.96;977.363;995.703;434.975;403.898;558.909;49.0139;354.271;649.625;47.7254;20.9687;46.9278;752.271;863.478;1197.51;712.126;7717.21;6148.42;3815.61;1675.45;2595.1;49.2826;18.5344;65.7053;537.66;667.165;743.084;33.4357;87.5384;32.0521;10.8447;37.6584;13.4906;15.4594;38.8914;10.7561;44.1894;13.2893;83.2384;37.7666;104.515;190.675;172.939;184.756
130.167;1406.95;982.031;996.037;433.393;398.476;556.112;49.942;334.828;626.962;46.0236;22.0273;47.922;757.23;884.957;1209.3;707.244;7735.24;6143.66;3783.97;1673.37;2568.22;51.7491;18.2187;65.8085;531.901;675.099;740.486;32.781;86.1865;30.7223;10.6127;36.5385;14.2649;13.9886;39.1144;11.5686;42.927;14.0914;88.0607;38.3248;107.792;193.685;171.119;185.663
130.333;1395.27;982.412;993.689;434.59;400.485;567.515;48.8524;321.125;601.808;44.9629;22.4143;47.0508;755.491;868.607;1191.24;700.584;7708.53;6113.94;3752.18;1655.53;2556.97;50.6414;17.8799;66.5485;530.38;670.508;737.875;32.7038;85.0255;31.2919;10.758;37.3428;14.4324;15.2028;36.654;11.2758;43.0569;13.7469;86.5642;37.965;104.106;186.854;169.77;182.998
130.5;1397.1;971.017;995.577;434.271;402.024;557.012;49.488;310.723;577.455;46.834;21.8317;48.0821;752.777;866.917;1199.08;695.474;7642.99;6113.25;3724.79;1655.34;2552.62;49.8237;17.2163;64.3762;534.347;667.633;741.782;32.9759;85.6949;30.4825;11.0469;38.2509;13.7077;15.439;38.0308;10.2348;42.6897;14.4018;88.1683;38.1289;104.595;190.871;163.398;182.428
130.667;1394.6;965.004;986.676;436.099;401.685;562.462;49.9688;294.796;553.425;46.2162;22.1793;48.5706;747.745;864.114;1177.85;696.272;7630.75;6090.2;3677.62;1654.7;2541.88;51.81;18.4168;65.9242;525.844;668.778;731.361;33.0919;85.9821;30.2982;10.7298;36.9944;14.5341;15.352;37.196;11.2478;44.7791;14.1905;89.1458;37.9519;106.219;190.213;163.897;183.645
130.833;1380.91;968.832;994.364;432.321;399.387;564.717;48.0252;283.198;529.846;45.2073;21.5685;45.4394;750.792;864.761;1179.51;689.24;7601.7;6076.84;3647.75;1653.82;2530.04;50.1286;17.8038;65.003;531.096;668.733;726.275;31.6992;84.0665;29.51;10.4557;37.7049;14.7063;15.3436;37.4135;11.0612;42.2486;13.8867;86.6993;37.7277;102.691;189.524;164.64;180.976
131;1391.9;963.674;992.256;435.51;403.7;559.205;51.6017;276.47;509.959;45.5787;21.6118;47.3507;750.12;872.457;1168.72;684.245;7587.65;6056.32;3635.39;1636.26;2520.7;51.4141;17.8273;64.8663;532.626;673.519;730.483;31.7028;84.9384;29.9439;10.3561;36.7919;13.7533;15.0802;38.6013;10.8315;42.9004;14.595;87.0876;37.5772;103.64;188.481;164.484;181.37
131.167;1395.19;967.453;996.39;430.533;400.523;560.847;51.3568;268.355;488.871;44.8612;21.5835;48.1246;752.857;851.154;1172.98;682.753;7565.97;6027.74;3582.08;1639.71;2511.53;50.8952;18.5451;64.0107;523.11;664.461;728.215;31.295;79.7789;29.4372;11.0009;37.0557;14.0624;14.6355;36.7156;11.0569;42.2281;14.3154;86.8832;37.0983;103.655;186.294;158.979;184.589
131.333;1376.51;953.502;981.046;437.487;401.656;562.962;49.707;261.296;467.871;45.6274;21.4957;48.3421;751.371;834.859;1169.52;672.764;7537.85;6021.04;3559;1641.08;2505.13;49.6523;17.7599;64.5044;523.913;665.627;728.077;31.5709;84.1434;27.4461;11.6799;37.037;15.2008;14.1143;37.3794;10.841;42.8815;13.089;84.8132;36.2882;103.665;187.123;157.924;181.716
131.5;1370.09;961.388;979.878;431.582;401.276;565.095;49.4747;255.404;442.432;47.387;21.6796;45.4723;743.181;847.575;1163.04;668.201;7478.53;5985.23;3518.99;1625.58;2499.77;51.5786;17.6654;65.2893;525.119;658.678;720.946;30.3462;84.3935;28.5747;10.928;37.2307;13.8096;15.1548;36.6379;11.3121;44.8383;13.3966;87.5029;38.2539;99.7015;187.521;155.901;187.411
131.667;1362.05;955.73;969.969;432.281;403.635;558.738;49.8684;250.574;418.096;43.9363;21.1686;46.3885;749.895;836.326;1161.9;665.327;7465.1;5979.78;3505.61;1631.47;2476.34;50.56;17.5487;65.9239;522.906;662.86;730.049;31.9138;81.6574;27.7806;10.9015;36.8247;14.0764;14.6459;36.8287;11.2615;44.4823;14.7379;87.7615;37.7146;100.857;189.08;156.912;185.796
131.833;1363.47;958.046;975.652;433.949;399.664;565.297;49.0263;244.107;396.014;45.4248;21.9973;49.0408;748.669;833.108;1157.72;661.08;7466.89;5956.37;3459.73;1628.09;2478.32;51.3781;17.3347;63.3082;523.442;661.945;720.714;30.4356;78.3658;28.0036;10.9167;35.9039;14.4048;14.2847;36.9147;11.1156;42.9931;14.0705;86.9089;38.3479;101.959;188.007;156.465;187.106
132;1365.35;951.216;979.384;435.227;400.899;565.556;50.997;238.618;376.149;44.0564;21.406;45.9272;748.992;839.921;1144.48;657.708;7418.64;5951.73;3417.4;1614.02;2465.08;51.0506;18.5685;65.083;520.045;662.815;721.906;29.7518;78.0792;26.8256;10.9012;36.4546;14.4033;14.2999;37.7514;11.7515;43.7854;14.2271;87.2462;37.22;104.194;188.103;153.015;188.431
132.167;1358.68;942.173;972.777;434.8;400.249;563.157;52.3526;230.685;358.15;45.9193;20.6361;47.7178;748.237;829.025;1150.12;654.483;7390.2;5913.12;3401.94;1618.98;2448.71;48.8304;19.0359;64.0527;518.46;665.278;718.884;29.2504;80.1894;26.9749;11.2186;36.4514;13.502;15.6741;36.1917;10.5903;42.8594;14.3641;85.7505;38.3846;99.7218;186.656;151.687;189.048
132.333;1357.02;938.58;973.695;430.247;396.897;559.083;49.0675;229.031;340.674;43.5729;22.0208;46.3007;743.416;824.507;1140.02;650.115;7373.93;5925.88;3382.89;1610.1;2452.73;49.0546;18.0561;62.1969;515.202;656.584;718.825;29.3015;81.5032;27.1962;11.002;37.2037;14.641;15.0276;37.8131;11.6217;43.8284;13.6081;85.4592;38.3312;105.052;185.887;152.94;188.653
