Time;20230815_CHP212_BMAL1_1;20230815_CHP212_BMAL1_2;20230815_CHP212_BMAL1_3;20230815_IMR5_BMAL1_1;20230815_IMR5_BMAL1_2;20230815_IMR5_BMAL1_3;20230815_Lan5_BMAL1_1;20230815_Lan5_BMAL1_2;20230815_Lan5_BMAL1_3;20230815_NGP_BMAL1_1;20230815_NGP_BMAL1_2;20230815_SKNBE_BMAL1_1;20230815_SKNBE_BMAL1_2;20230815_SKNBE_BMAL1_3;20230815_SKNSH_BMAL1_1;20230815_SKNSH_BMAL1_2;20230815_SKNSH_BMAL1_3;20230808_CHP212_BMAL1_1;20230808_CHP212_BMAL1_2;20230808_CHP212_BMAL1_3;20230808_Lan5_BMAL1_1;20230808_Lan5_BMAL1_2;20230808_Lan5_BMAL1_3;20230808_NGP_BMAL1_1;20230808_NGP_BMAL1_2;20230808_NGP_BMAL1_3;20230808_SKNAS_BMAL1_1;20230808_SKNAS_BMAL1_2;20230808_SKNAS_BMAL1_3;20230808_SKNBE_BMAL1_1;20230808_SKNBE_BMAL1_2;20230808_SKNBE_BMAL1_3;20230808_SKNSH_BMAL1_1;20230808_SKNSH_BMAL1_2;20230808_SKNSH_BMAL1_3;20220705_GIMEN_BMAL1_1;20220705_GIMEN_BMAL1_2;20220705_GIMEN_BMAL1_3;20220705_Kelly_BMAL1_1;20220705_Kelly_BMAL1_2;20220705_Kelly_BMAL1_3;20220705_SY5Y_BMAL1_1;20220705_SY5Y_BMAL1_2;20220705_SY5Y_BMAL1_3;20220628_Kelly_BMAL1_1;20220628_Kelly_BMAL1_2;20220628_Kelly_BMAL1_3;20210601_CHP212_BMAL1_1;20210601_CHP212_BMAL1_2;20210601_CHP212_BMAL1_3;20210601_SY5Y_BMAL1_1;20210601_SY5Y_BMAL1_2;20210601_SY5Y_BMAL1_3;20210309_IMR5_BMAL1_1;20210309_IMR5_BMAL1_2;20210309_IMR5_BMAL1_3;20210309_SKNAS_BMAL1_1;20210309_SKNAS_BMAL1_2;20210309_SKNAS_BMAL1_3
113.833;21.1197;50.0363;17.4038;21.4249;56.8441;53.1691;5990.33;5742.61;5454.41;48.5324;16.6304;3434.54;5007.61;232.956;232.942;161.431;193.751;23.6426;50.2935;21.959;5419.7;5038.05;3920.66;2306.6;1978.54;1871.6;704.156;674.161;1086.95;7376.44;11280;9772.27;229.222;323.749;251.846;167.063;156.588;178.527;39.8212;15.2194;48.7489;40.9525;15.1981;48.4458;47.3386;14.7533;50.5272;11.8337;37.7777;15.8993;74.5801;113.645;66.9257;55.4475;13.4995;42.3493;31.9705;134.69;115.67
114;21.6832;48.9805;17.8927;20.7922;56.8052;51.8002;5977.09;5732.1;5452.5;47.5223;17.1831;3391.79;5003.28;229.901;230.752;156.756;193.159;23.1096;51.1853;21.3387;5418.18;5022.3;3920.02;2305.54;1966.91;1854.28;700.359;678.905;1089.18;7392.66;11272.8;9689;227.155;323.582;248.363;165.012;153.383;179.924;38.4898;15.8803;48.7745;39.5321;13.8315;50.5775;46.7635;15.0663;48.829;12.1405;37.935;15.8664;74.4222;113.156;69.1816;56.6522;13.977;43.7858;32.5946;134.513;117.842
114.167;21.8548;48.7263;16.5325;20.8022;57.5227;48.1005;5986.77;5771.78;5447.38;47.2971;15.9228;3353.96;4951.34;225.778;231.468;158.429;192.993;23.2308;49.9985;21.3445;5422.99;5044.02;3922.38;2295.08;1962.25;1850.81;699.342;683.579;1082.73;7416.71;11289.3;9675.36;230.024;319.479;251.835;161.492;155.479;176.001;40.1604;15.6771;47.5394;39.7901;14.3942;49.4204;45.4939;14.9581;50.8284;12.0409;37.8944;15.8099;76.1435;113.492;69.2423;55.1698;13.424;43.0843;32.8877;131.635;116.454
114.333;21.4624;48.5148;17.4509;20.539;55.7511;47.6786;5996.9;5749.18;5455.6;45.2245;16.8388;3330.76;4947.39;223.744;231.406;156.326;192.896;23.702;51.6726;21.6845;5425.49;5039.46;3913.32;2289.34;1953.77;1836.4;694.693;680.985;1084.85;7399.87;11274.3;9654.14;230.927;326.035;251.153;161.469;156.886;177.192;39.6505;14.963;49.2293;39.9284;14.7732;48.3608;47.8634;14.9669;49.7145;11.6742;39.0795;16.0699;75.2592;112.072;72.3529;55.0979;13.8725;42.07;31.6897;133.403;117.336
114.5;21.6311;45.9317;18.1684;19.8506;54.5246;45.9717;6011.55;5777.12;5458.94;47.6557;16.5139;3300.2;4905.17;224.166;230.354;155.695;195.051;22.4468;51.6293;21.3208;5415.52;5027.83;3930.12;2283.19;1941.44;1828.59;693.742;676.668;1086.33;7438.28;11299.2;9608.79;228.658;325.207;251.644;163.483;156.573;176.372;39.8342;15.008;48.6989;41.8658;14.3889;48.9884;46.7069;15.269;51.6001;11.8071;37.9526;15.0626;74.3922;112.833;69.9602;54.084;13.4997;41.5033;31.2964;132.046;115.142
114.667;21.7779;49.0486;17.4688;19.5771;54.3221;44.3645;6011.08;5771.23;5456.69;45.473;16.5187;3274.08;4868.32;221.554;233.597;158.744;192.843;23.6731;50.1938;21.4213;5428.98;5032.61;3918.57;2273.21;1935.88;1821.24;690.312;679.235;1091.46;7442.31;11296.7;9569.38;226.991;317.447;253.989;166.051;154.897;181.441;40.9283;15.9881;48.961;39.7234;14.221;49.0354;47.0057;14.5421;51.1722;11.5189;39.6873;14.7137;75.9225;113.314;68.4876;55.6852;13.7886;43.0498;31.3874;129.776;112.752
114.833;21.026;48.0512;16.5536;19.1724;55.1251;42.3557;5997.62;5769.58;5459.75;45.5357;16.4092;3245.31;4839.4;217.463;231.747;156.684;192.17;23.1769;52.4964;20.9397;5442.91;5055.05;3940.45;2284.99;1937.22;1799.93;691.822;676.565;1076.87;7436.6;11290.2;9538.42;225.019;323.866;246.801;163.471;156.602;179.301;39.6365;16.9716;49.6826;40.5959;14.3464;49.8581;48.2547;15.7103;51.4324;11.5441;37.8372;15.3066;77.6151;112.695;68.4312;54.4907;13.0847;42.9469;31.6859;125.992;111.628
115;21.577;48.4907;17.5286;18.6609;57.2083;40.608;6008.18;5782.02;5452.82;45.0998;16.5461;3203.54;4813.12;216.795;234.26;157.206;188.91;24.4872;51.7861;20.5985;5431.53;5044.71;3943.26;2264.01;1940.44;1796.47;688.06;673.084;1085.35;7436.18;11290.3;9489.14;224.928;322.984;247.912;166.811;157.309;175.405;39.5219;15.5403;50.6681;40.5692;14.9722;48.8923;47.4399;14.0373;51.5994;12.4953;38.8637;15.1646;75.5686;114.801;69.7567;55.5131;13.8949;40.8172;30.8441;127.731;110.632
115.167;21.1958;48.4399;18.1947;17.2359;57.1159;37.7492;6019.75;5774.01;5442.36;45.4644;16.427;3181.13;4782.04;213.404;230.398;158.466;190.418;22.5866;50.2423;22.06;5433.86;5045.03;3943.45;2258.4;1932.68;1796.31;682.386;671.722;1083.51;7450.81;11310.8;9464.41;227.395;319.669;251.066;166.021;157.396;178.973;38.3945;14.9645;47.9603;40.4202;14.5518;49.7909;46.1222;15.0825;52.5905;11.8812;39.479;16.6439;74.3499;114.691;70.2803;55.886;13.3182;41.5688;31.0624;126.511;109.808
115.333;21.4892;48.3041;17.1101;18.2705;54.2192;37.0693;6024.3;5797.98;5463.32;45.5647;15.9706;3153.9;4735.4;213.099;229.837;155.661;188.823;22.467;51.0321;21.032;5433.78;5043.13;3953.9;2260.15;1923.28;1774.26;682.292;674.423;1083.62;7446.37;11334.8;9455.69;226.198;320.343;250.156;163.224;157.086;178.579;40.3217;15.7446;47.7475;41.0553;13.5252;48.9631;47.3904;15.3289;50.2894;12.1353;38.3212;15.2837;77.2262;110.576;69.9944;54.5415;14.1501;42.1045;29.8041;124.521;108.081
115.5;22.0071;47.4152;17.0569;17.0881;55.5854;35.6842;6036.52;5810.77;5450.14;45.0809;16.3421;3117.33;4726.24;211.854;233.157;159.919;193.399;22.6072;51.2088;21.3738;5448.17;5054.38;3949.65;2241.98;1911.81;1755.75;677.761;672.273;1081.73;7477.17;11348.6;9427.1;227.776;319.042;246.234;165.357;159.103;177.799;39.7685;14.9682;49.0755;40.8302;14.6183;49.9806;46.5465;15.4181;51.0266;11.5789;37.9814;15.3561;77.1431;114.199;72.0878;54.6031;13.9849;40.7002;29.8363;122.334;109.217
115.667;21.3745;48.5694;17.4539;17.1763;55.6627;34.6969;6013.5;5782.6;5454.76;44.4386;16.0203;3095.82;4696.31;208.154;233.972;157.605;191.781;23.1036;51.2251;23.3358;5465.83;5051.49;3948.72;2244.1;1922.54;1756.9;681.291;664.501;1079.11;7493.93;11350;9401.41;223.208;318.755;247.088;164.746;156.859;177.897;39.3591;14.7059;49.1806;41.5567;14.6339;49.369;47.0985;15.5306;50.5714;11.3893;39.1294;15.7554;76.24;117.236;69.7567;54.1866;14.4272;39.9694;28.7094;125.128;105.494
115.833;22.6769;48.3672;17.6021;16.8474;55.4475;33.2386;6040.33;5797.41;5437.1;45.8043;16.1756;3048.3;4658.52;209.437;231.686;156.466;190.63;22.8706;50.7144;22.4056;5451.14;5037.28;3942.99;2237.99;2000.61;1737.08;683.481;672.901;1076.79;7493.98;11350.7;9347.27;225.567;321.721;245.478;162.785;159.134;177.505;40.5255;15.3121;50.6433;41.4315;14.3456;50.4101;47.334;15.6641;49.8209;12.1851;38.0095;15.607;76.3977;112.748;71.8061;55.1801;14.3514;43.8241;28.982;122.655;105.897
116;21.3427;47.832;18.1195;16.1644;56.2357;32.6452;6043.11;5796.14;5437.79;46.0959;14.7242;3030.06;4619.49;207.461;231.624;156.029;189.857;23.7213;50.4601;21.9625;5454.41;5051.16;3948.79;2223.84;2077.34;1729.81;669.663;666.478;1080.61;7519.25;11380.5;9300.03;222.159;316.806;247.038;164.502;158.685;176.393;39.4693;15.228;48.9487;41.6354;13.9944;49.1468;49.6521;15.2288;48.8478;11.1855;39.1032;16.4031;76.8054;114.375;70.079;54.8873;13.3996;41.8353;29.6596;123.236;105.804
116.167;21.5108;48.9489;16.8257;16.8082;56.1808;31.706;6007.93;5823.08;5449.39;46.301;15.3781;2981.86;4609.27;204.537;229.526;156.36;191.371;22.5546;52.6812;21.5235;5460.63;5027.85;3939.48;2224.72;2108.94;1719.46;668.706;666.212;1076.85;7525.47;11424.6;9276.09;224.568;319.935;245.996;164.134;156.169;181.565;40.9417;14.6211;47.2455;41.5258;13.2933;48.5761;47.1928;14.2279;51.8812;12.7026;37.373;15.2431;79.3612;113.378;70.6107;53.2513;14.1552;40.1366;28.8011;122.605;101.863
116.333;21.3034;49.2509;17.2139;15.5652;56.4271;30.1796;6034.15;5797.77;5428.92;45.8104;17.3887;2954.28;4565.72;203.794;234.566;158.208;191.643;23.7801;50.6487;22.4445;5452.32;5032.21;3946.62;2217.82;2091.66;1701.4;671.453;666.12;1082.29;7530.3;11384.4;9275.32;222.28;313.062;244.942;165.308;158.534;176.184;39.7382;15.2894;48.9159;40.1534;13.7457;47.8402;47.9494;15.2905;50.9241;11.2527;39.5873;14.7849;78.6412;114.259;70.033;54.636;12.8562;42.0232;27.6806;124.474;102.69
116.5;21.8053;48.721;17.5718;16.2049;56.039;29.6397;6039.64;5811.41;5464.46;46.4607;15.6883;2937.88;4541.18;202.456;230.982;157.959;192.136;24.7454;49.4679;21.7811;5463.31;5028.55;3962.64;2205.75;2070.18;1701.35;664.201;660.626;1078.37;7549.27;11421.6;9215.74;224.419;318.26;247.499;164.566;158.804;176.364;38.5452;15.7079;50.2699;40.8419;13.7018;49.6565;47.5162;15.1666;54.2727;11.774;39.483;15.962;78.4608;115.454;70.8632;54.5137;13.4221;40.4201;28.1191;123.483;101.341
116.667;22.0443;47.3854;17.3744;15.1975;56.3202;28.5341;6050.94;5810.73;5428.76;47.0154;16.9856;2891.62;4488.02;202.625;228.042;155.042;190.297;23.0686;51.5455;22.2561;5462.09;5015.35;3964.63;2206.51;2019.37;1685.31;656.422;658.699;1080.84;7561.83;11394.1;9224.78;221.347;318.035;245.48;163.317;159.967;177.867;39.0767;14.9181;48.7706;38.2364;14.2472;48.145;46.3812;16.1574;50.273;11.8517;39.5814;15.9484;77.3816;113.265;70.8285;57.7189;13.8687;41.5922;27.4965;118.528;101.646
116.833;21.7644;48.9015;16.9149;14.8717;53.8391;26.2234;6033.03;5827.78;5450.82;46.6425;16.2957;2869.04;4484.64;199.826;229.083;158.564;190.054;22.5707;48.6108;21.1346;5465.33;5010.95;3960.35;2205.12;1963.37;1685.23;655.079;662.586;1080.74;7562.57;11398.4;9183.4;221.578;317.911;247.199;166.066;158.522;174.072;39.5944;15.2533;48.4738;40.2325;14.1381;50.3937;46.0372;14.6041;52.1734;11.5805;37.6247;15.269;78.9276;112.319;69.525;55.9819;13.6878;41.0236;27.0301;118.149;100.225
117;21.347;47.1039;17.7045;15.5091;53.7994;26.9741;6032.48;5821.01;5466.82;46.3373;14.6074;2826.66;4435.82;196.549;227.78;160.179;188.084;23.2474;50.3699;21.2581;5451.74;5022.36;3968.16;2193.13;1923.92;1675.72;653.911;656.434;1067.46;7571.35;11414.8;9150.1;219.461;321.634;244.132;163.726;157.089;177.739;40.5466;15.042;49.1803;40.5938;14.3291;47.6664;46.021;15.5128;50.2232;12.1656;38.9749;14.9572;78.8273;110.133;72.1548;54.3461;13.9672;42.0707;27.9115;118.133;98.9077
117.167;21.0545;47.8379;17.5212;14.6165;55.7129;25.1918;6053.14;5827.12;5443.11;45.1771;16.0523;2787.87;4419.19;193.845;225.864;159.101;190.399;23.6153;50.5485;21.6558;5470.47;5014.83;3955.24;2190.47;1911.24;1660.08;657.537;660.451;1076.81;7583.49;11452.3;9118.87;223.845;315.734;243.749;161.5;158.165;179.931;40.0127;14.6925;51.3105;42.0258;14.3271;48.6993;47.0902;14.1601;49.4656;12.297;38.3878;15.8239;77.1775;112.034;69.8988;54.3082;13.9579;40.1759;27.1396;118.033;96.6821
117.333;21.3588;47.5072;17.9611;14.9247;54.3133;25.3385;6047.19;5822.94;5457.81;45.7836;15.8889;2766.66;4386.89;192.781;230.331;155.233;189.365;23.9395;51.1074;19.9472;5468.66;5024.16;3966.34;2187.05;1891.01;1646.89;656.42;655.093;1067.34;7591.15;11469.9;9105.44;222.208;315.612;238.578;165.097;158.938;175.669;41.1602;15.1308;49.3564;40.8981;15.3746;50.3144;47.4585;14.6203;50.005;11.7196;38.0736;14.8858;80.4752;113.273;73.656;54.7351;12.7952;42.6631;26.5478;117.984;98.7173
117.5;23.4056;48.7876;17.2967;14.7052;56.7196;24.4754;6064.37;5822.15;5446.76;46.1199;15.344;2731.01;4337.91;192.822;230.711;154.497;190.491;22.824;52.0031;20.805;5472.35;5038.9;3952.36;2184.63;1873.44;1637.23;652.11;662.098;1068.11;7614.7;11465.9;9094.2;221.334;313.871;245.97;163.201;161.233;178.052;40.5676;16.2449;46.8617;39.9203;14.7789;47.606;46.1295;15.3138;50.6057;10.9517;39.3938;15.9767;79.0538;113.596;73.8114;55.2016;13.0218;42.8497;27.5565;117.034;96.1381
117.667;21.6779;47.8982;17.6877;14.6002;54.9081;22.9551;6032.97;5846.8;5424.86;44.5947;15.5114;2704.11;4328.74;193.002;228.057;157.582;186.938;24.2766;52.3651;22.1435;5464.31;5027;3968.02;2181.53;1875.52;1620.11;641.659;651.378;1069.49;7591.91;11454.2;9084.62;221.145;315.789;246.522;161.43;161.572;177.536;39.737;15.7579;50.5257;40.7163;13.8707;47.6547;47.2324;15.1345;48.8625;12.3894;39.3576;15.9649;79.11;111.466;72.6992;54.1161;13.6176;40.9585;27.1263;118.24;94.8555
117.833;21.2056;47.5514;17.635;15.6944;54.6926;23.6249;6068.81;5857.69;5454.78;44.2007;15.9471;2664.76;4287.23;189.688;229.073;157.955;188.986;22.7824;50.3861;21.9112;5475.72;5049.05;3967.05;2159.32;1866.18;1604.39;645.218;650.432;1065.86;7638.53;11504.5;9036.73;219.665;315.693;244.963;163.11;160.534;178.977;39.1603;14.7173;48.2011;42.1864;14.2824;48.5857;48.1983;15.212;48.8209;11.5474;35.9089;15.796;79.5146;113.149;73.6423;55.4938;13.9007;41.0398;25.7508;114.874;95.3761
118;22.0453;48.7136;17.3607;14.8944;56.3489;21.5584;6071.68;5847.21;5452.12;46.1237;15.5796;2633.49;4256.53;191.428;229.324;155.604;188.421;23.2906;51.0524;20.5608;5469.5;5056.37;3968.03;2154.28;1866.16;1600.5;641.619;650.918;1060.27;7639.61;11512.6;9041.61;219.496;312.924;241.065;161.849;159.18;177.116;40.8834;15.3374;49.7153;40.9584;14.7633;48.3906;45.5704;15.3001;50.2166;12.602;38.9416;15.7073;80.2168;110.815;73.5705;55.2057;13.7924;38.8645;26.0364;117.956;92.3896
118.167;21.6805;48.244;17.4285;14.67;54.772;22.799;6034.96;5853.71;5426.2;46.3384;15.7668;2600.49;4227.22;187.426;231.507;155.847;188.279;23.899;51.083;21.3031;5460.14;5031.86;3966.17;2146.23;1851.8;1586.78;632.706;657.794;1060.1;7661.89;11491;9012.47;221.413;314.735;242.967;162.957;162.05;177.051;38.6307;15.4227;47.0754;40.3276;14.8562;49.38;48.0069;15.3398;48.56;12.2166;37.2314;15.1701;80.6752;110.407;73.0646;55.3003;12.5391;42.019;26.1194;115.225;93.8022
118.333;21.3946;48.6875;17.6618;15.2509;56.3826;22.8648;6054.15;5857.57;5454.76;44.8172;14.7353;2561.51;4187.08;180.211;232.038;158.556;191.567;23.2045;52.6102;21.1729;5474.27;5044.33;3972.61;2153.42;1890.72;1584.75;637.438;650.892;1057.49;7680.97;11513.7;8958.37;220.309;315.327;242.117;163.316;158.457;176.171;39.2646;15.7419;47.9276;39.1998;14.5705;48.6684;47.6239;15.2904;50.1986;12.4699;38.8911;14.9508;79.1206;111.907;72.8556;55.1745;12.7412;40.3326;25.6462;114.175;91.0664
118.5;21.5171;49.3944;16.2938;14.6641;54.4483;21.835;6085.57;5865.3;5447.19;44.3392;15.8742;2531.4;4178.46;181.555;229.921;154.949;186.053;24.4607;52.2677;21.6606;5471.34;5050.03;3981.42;2141.02;1877.7;1560.34;625.335;644.502;1057.28;7683.77;11516;8948.59;217.148;310.513;239.351;161.58;159.034;177.309;38.1635;15.7116;47.5566;41.4026;14.3172;48.0101;46.8951;14.7744;49.1245;11.7389;38.3639;16.1787;80.4943;111.653;71.6595;56.37;13.5492;41.2488;26.3355;112.626;90.8344
118.667;21.1203;50.2495;18.4059;14.7626;54.4247;20.9385;6066.57;5866.85;5416.17;45.4657;16.0003;2495.33;4154.77;179.732;227.066;155.491;188.089;22.6214;50.5571;20.4884;5467.89;5023.2;3979.7;2128.81;1901.93;1552.36;624.911;642.312;1054.36;7708.36;11559.8;8946.88;215.836;311.925;237.546;163.168;161.613;177.162;39.9568;15.0526;49.0464;39.5142;15.2457;49.0312;45.0587;15.6574;50.5461;11.9653;38.8947;15.4608;79.3197;114.142;74.6853;55.7284;13.6376;41.0471;25.9993;115.142;87.5333
118.833;21.0231;49.4218;16.4175;14.6534;55.5644;19.2319;6077.19;5893.39;5452.2;44.5529;15.2647;2465.15;4106.33;180.056;230.48;157.967;189.429;23.8534;49.9681;20.2406;5478.75;5051.55;3975.6;2123.23;1918.64;1548.15;623.549;647.581;1053.51;7718.79;11553.3;8921.9;218.092;307.414;237.679;165.604;159.293;179.939;39.5783;15.8311;47.5327;37.9844;13.8881;48.3627;46.096;14.9628;49.5169;12.3235;38.502;16.3429;80.1542;110.768;73.8874;54.4167;13.3047;40.8125;26.0973;112.933;89.3697
119;21.1944;49.1165;17.5191;14.301;52.9163;18.8321;6076.34;5858.54;5449.93;47.15;15.3317;2424.89;4094.8;178.43;227.841;157.889;190.222;23.7525;50.6548;21.6037;5466.02;5061.73;3978.13;2124.79;1926.17;1534.32;623.284;649.887;1047.66;7692.9;11582.7;8896.13;213.394;314.633;245.884;160.117;162.356;175.101;39.5737;16.3308;47.89;40.678;14.7108;47.5833;46.6513;14.8518;50.2273;12.0768;40.5974;16.4147;82.154;112.453;74.3993;56.3594;13.5906;40.3618;24.3948;112.836;86.7948
119.167;21.5784;49.836;17.3294;14.3792;54.3937;19.6169;6074.29;5874.2;5410.65;44.7352;14.7302;2396.49;4065.55;176.101;228.05;157.291;186.158;23.4028;50.4349;21.0539;5465;5023.74;3964.17;2106.37;1937.87;1520.76;622.445;643.924;1033.54;7719.1;11590.5;8897.36;216.402;312.651;240.47;162.312;161.53;178.231;39.1838;15.4254;46.5475;39.6048;14.4188;48.318;48.4823;15.7199;49.2447;11.5052;39.4856;15.0799;81.5583;114.489;73.1915;57.3752;13.0604;40.4077;25.0641;113.147;86.1254
119.333;21.653;49.0286;16.3268;14.866;54.4712;19.5603;6090.27;5900.07;5445.73;44.8058;14.771;2352.52;4002.83;171.325;230.314;159.573;188.72;22.393;49.6142;20.286;5478.03;5039.98;3978.83;2086.7;1950.39;1503.97;619.892;642.647;1043.55;7725.02;11599.7;8890.57;214.859;308.87;237.041;163.683;164.189;174.815;40.3553;15.5869;49.5255;40.4744;14.6748;50.6661;47.8035;14.4489;49.7386;11.8485;38.8956;14.7807;82.0603;113.66;72.7386;53.4534;13.0678;41.9589;25.2216;109.861;88.1026
119.5;20.693;48.1609;18.0121;13.6596;55.1646;20.4627;6059.24;5892.2;5417.61;45.1528;15.952;2317.86;3995.05;176.892;233.141;156.187;189.822;23.3809;51.8562;21.8319;5464.52;5054.51;3986.64;2089.5;1969.77;1503.89;612.876;644.647;1037.88;7715.01;11608.6;8835.08;215.258;308.261;239.608;160.739;162.501;179.018;41.7358;15.522;50.3737;40.597;13.4826;49.8833;47.185;15.1967;50.1025;11.2868;39.6393;15.183;81.5909;112.438;72.679;56.4329;14.1322;38.9103;25.3433;107.908;86.2017
119.667;20.5017;48.9943;16.9324;14.2546;55.5547;18.5629;6074.46;5898.27;5424.74;45.8901;15.8332;2294.58;3963.97;171.855;228.485;157.559;184.488;23.5376;50.843;22.159;5483.42;5021.72;3979.53;2091.34;1994.99;1485.85;615.589;635.631;1034.56;7734.82;11586.5;8842.97;214.587;311.723;238.705;161.325;160.423;178.886;38.588;15.713;46.8845;40.9379;14.6056;49.1125;47.1652;15.3804;50.5083;12.4126;39.032;15.5832;79.9538;114.277;74.3562;55.8044;12.9676;40.7946;25.0972;110.924;84.5988
119.833;21.087;49.4996;16.9654;13.8043;54.4444;18.5876;6094.84;5922.5;5442.66;44.7025;15.5122;2261.2;3921.19;171.749;227.106;157.469;186.693;23.4475;50.0102;20.7286;5483.09;5048.17;3987.68;2074;2011.91;1482.32;608.427;631.936;1033.8;7767.39;11588.4;8829.95;212.774;312.521;239.139;161.292;161.82;175.281;41.8989;15.4772;49.1048;41.5055;13.4122;48.4273;46.3981;15.0216;49.9473;11.5335;40.9111;15.9434;80.797;110.668;75.0938;55.8005;12.8723;40.7119;25.2004;106.742;84.8409
120;21.0752;48.7204;17.5627;13.6335;53.8522;19.2372;6083.34;5900.51;5426.83;46.7032;14.8973;2220.21;3901.14;168.771;226.705;158.004;189.03;23.0924;50.9181;19.8702;5493.35;5051.85;3987.68;2068.89;2021.25;1476.45;612.009;643.105;1038.87;7751.85;11599.4;8804.41;214.024;310.665;237.024;162.413;163.521;177.178;40.4555;15.5167;49.3683;39.6098;14.1304;47.6472;48.3168;15.6387;49.5039;11.5964;38.8846;15.7396;82.4237;110.681;74.6081;54.3191;13.1784;39.1311;22.8982;107.101;82.3558
120.167;21.2189;47.6529;17.854;13.6086;55.8698;17.1796;6086.45;5900.54;5427.19;46.3195;14.377;2179.21;3877.48;164.405;230.67;155.576;187.64;22.9171;50.7311;21.4225;5472.52;5036.32;3990.35;2063.05;2057.39;1458.26;605.743;635.942;1026.71;7762.64;11602.6;8804.25;212.769;308.711;237.785;162.648;164.641;179.577;38.8017;15.8815;49.4721;40.2686;14.3661;49.3108;46.129;14.8495;49.9337;11.9344;39.3058;15.0226;80.6943;110.565;75.5679;54.7807;13.2678;41.7274;24.7052;107.355;83.2146
120.333;20.9294;49.3772;18.2317;14.0951;53.0148;17.824;6091.17;5907.05;5440.26;44.1761;14.9219;2159.38;3848.46;167.75;226.946;157.297;189.315;23.0704;51.9929;21.9815;5490.22;5049.91;3983.91;2054.99;2074.16;1445.87;597.253;635.919;1027.89;7778.59;11673.8;8778.75;210.665;309.595;238.119;159.938;163.836;176.723;39.1425;15.0745;50.1427;41.3699;13.2982;49.5547;46.9283;15.2271;49.8151;12.3491;38.2716;15.4558;81.0042;106.504;76.0931;56.0913;13.1744;40.3927;24.7214;107.976;81.1267
120.5;20.8252;47.4414;17.4245;13.4939;56.3403;18.1185;6080.21;5890.08;5424.71;45.5554;15.4268;2120.21;3799.44;164.73;226.874;153.402;187.015;22.0264;52.5094;21.4601;5481.38;5025.61;3989.01;2054.37;2087.56;1444.26;601.959;633.435;1021.5;7789.19;11678.4;8766.44;213.232;313.178;234.304;160.962;160.978;176.628;38.8294;15.9171;49.1458;40.1196;14.2835;47.6369;46.8405;15.7274;49.2593;11.7947;38.2087;15.5026;82.0252;108.937;74.2559;55.2192;13.4166;40.0703;23.5599;106.611;82.1861
120.667;23.2511;49.623;17.0895;13.7747;53.8273;19.4913;6081.56;5938.83;5411.18;43.4524;14.1821;2093.17;3776.08;160.96;228.451;156.23;188.218;23.7691;49.9935;21.141;5479.22;5020.38;3970.9;2043.58;2116.09;1438.81;598.347;627.36;1019.98;7789.7;11706.4;8756.59;210.799;309.801;235.557;160.258;161.572;176.209;39.5652;15.8321;47.8759;41.4476;14.7561;46.6927;46.7598;14.9894;50.2983;12.4742;38.8612;15.1417;81.9189;109.597;77.1562;55.4724;13.5755;41.7734;23.3359;107.576;81.9856
120.833;22.0796;47.1067;18.0295;14.1979;53.3002;17.4693;6110.62;5901.03;5428.16;46.9524;15.073;2052.41;3755.21;160.87;227.794;156.236;183.87;23.1296;50.0581;20.9385;5489.85;5031.56;3986.66;2037.27;2122.87;1428.65;590.028;627.758;1011.8;7807;11702.8;8750.2;214.506;306.664;237.155;161.756;163.451;176.914;38.2023;15.7931;47.9407;42.2472;13.386;51.3638;47.3838;15.8057;49.6683;11.855;39.2318;15.0959;82.3709;112.167;77.7948;54.3384;12.6059;40.7934;23.8397;105.723;77.9292
121;21.1981;48.4318;17.365;13.521;54.6516;18.3079;6097.01;5900.51;5414.04;46.95;14.3265;2024.55;3712.92;161.628;227.934;158.289;186.436;23.5091;51.2549;21.2874;5519.18;5038.2;3980.31;2032.25;2139.98;1415.33;591.292;625.272;1008.42;7822.98;11674.1;8708.9;211.327;304.703;237.143;160.261;162.312;174.154;39.6128;15.6615;49.2245;42.0884;13.8499;48.8395;46.5257;15.4013;47.9487;11.9099;38.4233;16.0368;83.2924;108.079;77.2285;54.9447;12.962;38.8278;23.7512;105.259;79.2235
121.167;21.4542;48.9663;16.7801;14.1979;55.7917;16.8061;6105.71;5922.29;5398.41;45.5905;15.2339;1988.77;3686.3;160.598;226.681;157.808;183.147;23.069;51.4908;21.2386;5491.2;4992.76;3998.82;2026.14;2151.19;1411.7;585.792;624.72;1008.29;7848.18;11723.7;8718.78;208.261;307.893;237.824;160.556;165.355;177.319;39.3496;15.7282;49.6284;39.2531;14.4297;48.3662;47.2941;15.2612;49.9776;11.9464;39.3022;15.201;82.1639;113.446;74.512;53.9707;12.9346;40.3194;23.8645;104.799;77.8409
121.333;20.6625;47.4637;17.4558;14.1107;56.0547;17.4939;6116.1;5923.43;5428.69;44.951;13.936;1968.44;3667.62;160.185;226.718;155.361;185.14;23.3749;51.8681;20.3007;5496.47;5038.12;3999.64;2015.95;2180.26;1402.47;586.865;626.277;998.84;7849.8;11701.8;8696.87;208.868;306.307;234.626;157.774;164.027;176.956;40.489;15.0016;49.0108;40.2692;14.8327;48.4745;47.2604;15.1994;51.4813;12.1672;38.1655;14.9439;80.0716;110.256;75.0202;55.6043;13.1676;40.9799;24.0356;103.909;75.0032
